# live URender::BoundVisible calls, UNATCO N=26 golden build (spikes/2026-09-06-boundvisible-port). One row per unique (FBox, view FCoords):
# origin.xyz, xaxis.xyz, yaxis.xyz, zaxis.xyz, box.min.xyz, box.max.xyz, ret, screen minx,miny,maxx,maxy, exit path (inside|depth|outcode|span|accept)
-174.112778,442.671387,480.142578,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,accept
-174.112778,442.671387,480.142578,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,accept
-174.112778,442.671387,480.142578,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,accept
-174.112778,442.671387,480.142578,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,accept
-22.5343933,-9.67431641,328.691833,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
-22.5343933,-9.67431641,328.691833,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
-22.5343933,-9.67431641,328.691833,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
-22.5343933,-9.67431641,328.691833,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
-22.5343933,-9.67431641,328.691833,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
-22.5343933,-9.67431641,328.691833,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
20.8299866,488.355225,313.088715,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
20.8299866,488.355225,313.088715,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
20.8299866,488.355225,313.088715,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
20.8299866,488.355225,313.088715,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
20.8299866,488.355225,313.088715,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
20.8299866,488.355225,313.088715,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
36.8891907,186.939697,344.326599,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
36.8891907,186.939697,344.326599,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
36.8891907,186.939697,344.326599,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
36.8891907,186.939697,344.326599,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
36.8891907,186.939697,344.326599,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
36.8891907,186.939697,344.326599,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
240.920105,-373.262939,330.798126,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
240.920105,-373.262939,330.798126,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
240.920105,-373.262939,330.798126,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
240.920105,-373.262939,330.798126,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
240.920105,-373.262939,330.798126,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
240.920105,-373.262939,330.798126,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2736.0,-1504.0,-80.0,1776.0,1616.0,416.0,1,0,0,1024,1024,inside
-965.668091,456.566895,438.099609,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-965.668091,456.566895,438.099609,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-965.668091,456.566895,438.099609,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,92,525,919,658,accept
-965.668091,456.566895,438.099609,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-965.668091,456.566895,438.099609,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-965.668091,456.566895,438.099609,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-888.383545,236.209473,513.600342,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,accept
-888.383545,236.209473,513.600342,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-888.383545,236.209473,513.600342,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,222,576,1024,739,accept
-888.383545,236.209473,513.600342,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-888.383545,236.209473,513.600342,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-888.383545,236.209473,513.600342,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-644.123169,32.4001465,493.632477,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,accept
-644.123169,32.4001465,493.632477,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-644.123169,32.4001465,493.632477,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,313,586,1024,860,accept
-644.123169,32.4001465,493.632477,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-644.123169,32.4001465,493.632477,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-644.123169,32.4001465,493.632477,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-642.483887,339.620117,483.084564,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,accept
-642.483887,339.620117,483.084564,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-642.483887,339.620117,483.084564,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,576,1024,847,accept
-642.483887,339.620117,483.084564,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-642.483887,339.620117,483.084564,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-642.483887,339.620117,483.084564,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,accept
-417.313477,452.615723,527.751953,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,accept
-417.313477,452.615723,527.751953,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,253,accept
-417.313477,452.615723,527.751953,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,699,1024,1024,accept
-417.313477,452.615723,527.751953,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-417.313477,452.615723,527.751953,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,0,-1,-1,-1,-1,outcode
-417.313477,452.615723,527.751953,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,accept
-191.40918,887.214355,337.351562,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-191.40918,887.214355,337.351562,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-191.40918,887.214355,337.351562,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-191.40918,887.214355,337.351562,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-191.40918,887.214355,337.351562,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-191.40918,887.214355,337.351562,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-189.642578,679.057617,337.351562,-1.0,-8.74227766e-08,0.0,0.0,0.0,-1.0,-8.74227766e-08,1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-189.642578,679.057617,337.351562,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-189.642578,679.057617,337.351562,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-189.642578,679.057617,337.351562,0.0,1.0,0.0,1.0,0.0,8.74227766e-08,-8.74227766e-08,0.0,1.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-189.642578,679.057617,337.351562,8.74227766e-08,-1.0,0.0,0.0,-0.0,-1.0,-1.0,-8.74227766e-08,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
-189.642578,679.057617,337.351562,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-272.0,-112.000015,240.0,-112.0,1008.0,416.0,1,0,0,1024,1024,inside
